file,section,spec_cent_mean,spec_cent_var,spec_roll_mean,spec_roll_var,spec_flux_mean,spec_flux_var,zcr_mean,zcr_var,low_energy_rate,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_1_var,mfcc_2_var,mfcc_3_var,mfcc_4_var,mfcc_5_var,rel_amp_peak_0,rel_amp_peak_1,amp_ratio,freq_peak_0,freq_peak_1,tempogram_sum,beat_salience,pitch_amp,pitch_class,pitch_interval,chromagram_sum,genre
blues.00005.wav,full,1736.8701689005693,1009547.4209117385,3302.646696013932,3399836.3142966772,1.3597323,0.69035155,0.09407955205108359,0.006776225726946267,0.5990712074303406,-249.9405059814453,124.0261001586914,-15.289322853088379,29.74498748779297,-22.2235107421875,7493.7509765625,3468.40869140625,722.917236328125,551.4060668945312,467.9402160644531,0.008989669102013993,0.006561931306256077,0.729941361777819,69.36870805369128,111.13911290322581,64.14356,0.5766294,0.1307199,7,6,2060052.6,blues
blues.00005.wav,start,1702.392302672194,1181279.0434467318,3159.571902252907,3959149.468630104,1.3653585,0.6754851,0.09637536337209303,0.007671507551194271,0.6465116279069767,-265.1275939941406,128.34796142578125,-12.755290031433105,27.75428581237793,-22.844167709350586,8382.779296875,4498.8984375,814.2113647460938,511.8570861816406,492.52191162109375,0.00873537185800658,0.006745277788291488,0.7721798107666097,67.99958881578948,105.46875,62.38673,0.5449713,0.14173536,1,1,676601.9,blues
blues.00005.wav,middle,1793.2815619170385,1165294.9234254279,3366.9917332848836,3257284.957264539,1.2036699,0.60208726,0.09556231831395348,0.008709089280206361,0.5209302325581395,-258.7731628417969,122.94768524169922,-18.87347984313965,41.579349517822266,-21.135528564453125,6474.4423828125,4294.03173828125,604.3246459960938,744.787353515625,449.00189208984375,0.009027687658238238,0.0070824797263824586,0.7845286627655228,69.83741554054055,113.58173076923077,67.624,0.61048836,0.16117112,7,5,567467.4,blues
blues.00005.wav,end,1716.8060411110266,684514.6350025409,3376.806867732558,2965564.5943685505,1.4938508,0.6643102,0.09031613372093024,0.0038791997733149675,0.6372093023255814,-232.90875244140625,128.23988342285156,-21.261205673217773,27.0635986328125,-28.33585548400879,6876.96875,1881.2733154296875,607.470947265625,276.2982482910156,356.4382629394531,0.010144163091855004,0.007466661552834519,0.7360549594110611,69.83741554054055,105.46875,57.758804,0.58591473,0.13276628,7,6,780454.25,blues
blues.00006.wav,full,1373.6550720786058,435833.1430375004,2648.8506494291796,1738238.5781546957,1.293402,0.6766191,0.07308497000773993,0.002225709414653282,0.5820433436532507,-264.9145202636719,138.9117431640625,-32.57887649536133,33.47784423828125,11.179703712463379,10071.23046875,2207.933349609375,1434.97216796875,535.5572509765625,1113.843017578125,0.007045012806169692,0.006282694388591682,0.8917931821344021,71.77734375,195.01768867924528,64.24296,0.45259246,0.12909183,3,3,4176161.2,blues
blues.00006.wav,start,1161.710465435731,379262.55979198904,2307.257676235465,1590252.8601546874,0.9805581,0.5392464,0.055250726744186046,0.0013651580975595975,0.6139534883720931,-301.9169006347656,144.63475036621094,-20.720130920410156,27.367795944213867,18.89080238342285,8050.2431640625,2090.735107421875,1170.0086669921875,498.8518981933594,1062.67236328125,0.008952324115659126,0.006653928462224448,0.7432626853383921,70.79409246575342,107.666015625,56.028122,0.5015819,0.15038581,10,7,922247.0,blues
blues.00006.wav,middle,1515.8206829052867,592450.5501614136,2924.609602107558,2252491.2427081103,1.3749449,0.65882444,0.07887445494186046,0.0029551056799468254,0.5767441860465117,-254.5294189453125,127.06593322753906,-26.626760482788086,35.288421630859375,5.552584648132324,8715.5751953125,2542.590087890625,1227.525634765625,704.7752685546875,1134.5469970703125,0.007409201010162054,0.006082589796501956,0.8209508404697631,71.77734375,53.27802835051546,69.181465,0.5125794,0.1260574,5,-5,1430280.8,blues
blues.00006.wav,end,1431.0969325407182,254666.63128143002,2698.0602743459303,1024024.8958766107,1.4535939,0.54572254,0.08502452761627907,0.001786152544119604,0.5534883720930233,-242.0753631591797,147.50440979003906,-51.15970993041992,39.47885513305664,7.768375396728516,11577.9931640625,1793.09912109375,1442.6151123046875,353.37158203125,1024.7493896484375,0.009728565930952733,0.007416435375836514,0.7623359319835755,76.5625,127.60416666666667,54.41272,0.52935773,0.14738137,3,-5,1808146.2,blues
blues.00007.wav,full,1376.4890552182546,445501.7618308102,2792.049783523607,1722824.1512397875,1.2990528,0.503659,0.06148866824690402,0.0020287312680568504,0.5944272445820433,-252.96783447265625,141.93675231933594,-23.802978515625,41.033729553222656,6.243777275085449,6714.11474609375,1615.39208984375,643.7998657226562,392.1541442871094,675.2362670898438,0.007379987251707172,0.00613909340292219,0.8318569116094432,93.11655405405405,46.98153409090909,77.759926,0.57386726,0.14585109,10,7,3199266.0,blues
blues.00007.wav,start,1266.9065126221801,308684.4354549902,2556.3417514534885,1248002.7888193333,1.319554,0.4992587,0.056095566860465115,0.0014722825128236543,0.5534883720930233,-270.1562194824219,148.1825408935547,-24.355531692504883,37.12490463256836,12.025773048400879,6475.60595703125,1207.5885009765625,620.156494140625,247.3148193359375,575.1317749023438,0.008329044561784012,0.006770967725426086,0.8129345058967725,90.66611842105263,45.13509825327511,67.82793,0.5649418,0.14782383,3,-7,806925.6,blues
blues.00007.wav,middle,1261.7260557122002,259651.04803252566,2651.588617369186,1323459.771217173,1.2034869,0.3345824,0.051467114825581396,0.0007308824620677563,0.6139534883720931,-249.80577087402344,147.75685119628906,-21.734529495239258,39.710689544677734,6.0012922286987305,6482.2294921875,1080.1669921875,567.3309326171875,266.4425048828125,743.93701171875,0.007914398313692068,0.006349187812040053,0.8022325337171659,93.11655405405405,46.142578125,76.935135,0.6088953,0.13592789,10,7,1303059.6,blues
blues.00007.wav,end,1600.014337373873,652711.3821429334,3189.8185410610463,2270622.5146326134,1.3428783,0.57144,0.07657158430232558,0.0035358871699282127,0.6046511627906976,-240.4545440673828,131.72996520996094,-27.97076416015625,47.75857925415039,-0.9274888038635254,6863.80078125,2393.72412109375,670.0538330078125,582.7168579101562,574.70263671875,0.007843267053403437,0.006369146585051342,0.812052750682201,94.82511467889908,47.19606164383562,72.03999,0.5650289,0.15773103,10,7,1102361.1,blues
blues.00008.wav,full,1648.164564162256,168010.09361782117,3644.4446292085913,1294328.875582296,1.271096,0.40148577,0.06406310468266253,0.0009223078201464043,0.5402476780185759,-193.98422241210938,123.7894287109375,-11.306052207946777,47.703189849853516,-5.481484889984131,2684.5322265625,472.5135803222656,389.1117858886719,241.85093688964844,197.373291015625,0.008331109126063817,0.007723629219402124,0.9270829492844841,84.03201219512195,42.016006097560975,97.802536,0.8148036,0.11332134,3,-3,2412001.0,blues
blues.00008.wav,start,1664.816410506959,221016.79210929814,3617.578125,1351884.7634736882,1.3059003,0.36567998,0.06856831395348838,0.0012536432937778866,0.5581395348837209,-188.2306365966797,126.12646484375,-14.560653686523438,48.092437744140625,-6.410134315490723,2564.190185546875,550.3165893554688,373.25177001953125,222.47103881835938,203.38172912597656,0.008107625100833531,0.007606391315586632,0.9381774836634506,83.35433467741936,166.70866935483872,97.842064,0.7932668,0.13035302,6,3,864125.75,blues
blues.00008.wav,middle,1644.4679977225649,137388.3439075763,3711.7232921511627,1244061.6039690808,1.2302326,0.45409536,0.06183684593023256,0.0006980667815716476,0.5488372093023256,-196.16346740722656,122.78270721435547,-11.293913841247559,51.86954116821289,-6.359529495239258,2608.671875,443.3389587402344,406.7501525878906,251.53916931152344,190.872314453125,0.00860274480928367,0.00806430621879017,0.9374108377697729,84.03201219512195,169.44159836065575,90.31538,0.77696013,0.12844962,3,-7,838944.44,blues
blues.00008.wav,end,1647.5061672297616,151630.46441661206,3643.9187409156975,1390444.0447710864,1.3112916,0.4442177,0.061641533430232556,0.0007390437273156519,0.5441860465116279,-197.79685974121094,124.01337432861328,-10.385588645935059,44.66414260864258,-5.227458477020264,2756.7646484375,443.66143798828125,401.37017822265625,200.7942657470703,194.89056396484375,0.008786124748987677,0.008094143965780488,0.9212416391780781,84.72079918032787,42.1875,89.21926,0.78389156,0.107794695,11,8,706739.3,blues
blues.00009.wav,full,1735.2864624846366,289660.5712154161,3783.7771200174147,1475119.373589315,1.3404249,0.40119237,0.07920133513931889,0.0017635139621314535,0.6006191950464397,-284.49432373046875,119.12937927246094,-9.708720207214355,39.060298919677734,-21.48725700378418,6284.73583984375,834.9251098632812,704.7805786132812,373.3345031738281,538.1495971679688,0.005803120023092159,0.0054682340085757015,0.9422920750934226,82.03125,40.85350790513834,110.0856,0.63883996,0.14932409,11,4,1635149.0,blues
blues.00009.wav,start,1748.2797811589664,330791.23560396355,3831.3076853197676,1769762.5031795679,1.3822939,0.3236925,0.08268077761627907,0.0019498509623154616,0.5720930232558139,-276.152587890625,121.52843475341797,-10.504387855529785,42.34672927856445,-20.890275955200195,5880.23046875,882.945068359375,659.4817504882812,345.3011779785156,392.86883544921875,0.005715027102797036,0.005215056182449006,0.912516439317788,82.6875,135.99917763157896,105.32193,0.6019177,0.21171132,7,5,573008.5,blues
blues.00009.wav,middle,1889.8164740997768,334485.91958742496,4122.056004723837,1259508.363507953,1.3541069,0.60400635,0.08606922238372093,0.002493140146885774,0.5395348837209303,-272.88653564453125,110.84870910644531,-14.032349586486816,44.75962448120117,-27.731525421142578,6823.37548828125,1085.521240234375,748.3137817382812,485.8202819824219,618.9467163085938,0.005781147004964897,0.005764962667111766,0.9972004970918,129.19921875,82.6875,114.24967,0.66049415,0.21392968,11,7,615622.7,blues
blues.00009.wav,end,1587.548763054043,161034.73330456702,3403.748410247093,1017496.7392142108,1.2891238,0.29749262,0.06861373546511627,0.0006728212842430664,0.7209302325581395,-305.96856689453125,126.31522369384766,-7.690223217010498,33.369667053222656,-18.623262405395508,5558.73486328125,489.64324951171875,663.5139770507812,181.15643310546875,555.9806518554688,0.005872458669810444,0.00571002980869303,0.9723405697255156,81.38533464566929,134.23295454545453,103.039734,0.6050966,0.17035735,11,7,426765.44,blues
blues.00010.wav,full,1304.3934539586141,195404.67118501046,2506.8515080785605,1415738.6428369074,1.2475041,0.54766494,0.06299281636996903,0.0005162293491247069,0.541795665634675,-253.4529266357422,142.30670166015625,-20.749473571777344,24.99654197692871,-16.404483795166016,8921.7666015625,1199.2796630859375,1266.1273193359375,552.9546508789062,318.8466796875,0.011500867946607797,0.01038772674522279,0.9032124178320532,159.01442307692307,80.12354651162791,47.96189,0.48508403,0.2060624,9,-1,4566895.0,blues
blues.00010.wav,start,1303.4446889442982,158084.2037027806,2398.398210392442,1024227.139093658,1.3228408,0.6631807,0.06750545058139534,0.000494249961774629,0.5441860465116279,-281.7046813964844,143.79736328125,-29.194765090942383,25.19141960144043,-16.34171485900879,11583.34375,1034.66552734375,1356.648681640625,588.7439575195312,240.7281036376953,0.016783375005007952,0.012922551214129224,0.7699614177883348,159.01442307692307,80.12354651162791,36.8486,0.45196727,0.14405227,10,9,1147517.2,blues
blues.00010.wav,middle,1153.9015384736524,167185.5622558174,2103.5435592296512,994395.1110244634,1.1743841,0.6010575,0.05543695494186047,0.0004684553460987147,0.4883720930232558,-229.4509735107422,160.41168212890625,-18.802404403686523,26.399656295776367,-15.310601234436035,8973.5908203125,714.9113159179688,1250.5289306640625,346.5121154785156,305.299560546875,0.011236360424327761,0.008703339353682372,0.7745692577499416,77.71381578947368,52.46668781725889,39.71934,0.44630083,0.23455773,9,7,1669668.9,blues
blues.00010.wav,end,1457.0758195091196,205239.24527614957,3001.0274345930234,1723763.7570028887,1.2724513,0.38286313,0.06595657703488372,0.000467404272183655,0.6139534883720931,-253.69284057617188,130.57447814941406,-21.41289520263672,28.135982513427734,-22.051496505737305,5457.875,1382.7784423828125,930.8779296875,677.6660766601562,355.33917236328125,0.009501007611606249,0.009362032830993693,0.9853726271682189,164.0625,54.11485602094241,71.74528,0.6281782,0.2786463,9,7,1712575.4,blues
blues.00011.wav,full,1245.8684730612817,522680.6580102427,2594.4843115083204,3053076.362373779,0.98495907,0.7321439,0.04395135932662539,0.0022556257325166487,0.5944272445820433,-360.02838134765625,129.45436096191406,9.14003849029541,35.988189697265625,3.7546846866607666,6069.2060546875,1162.0389404296875,354.5770263671875,411.5445861816406,481.5274658203125,0.007202321430701867,0.007091487925149326,0.9846114191627046,55.869932432432435,161.4990234375,77.37818,0.55730253,0.1324128,1,-5,690768.9,blues
blues.00011.wav,start,1250.7579793295945,513674.32373238856,2584.7856104651164,3175906.086433559,0.96774596,0.67909056,0.04363190406976744,0.0018185232109866184,0.5441860465116279,-392.55047607421875,131.68263244628906,6.7261247634887695,36.86408615112305,4.869309425354004,5821.48193359375,1145.580322265625,282.7591552734375,368.68829345703125,400.086669921875,0.007313333917144879,0.007304675022336359,0.9988160126548824,161.4990234375,55.869932432432435,71.08038,0.5198346,0.11483063,4,-7,131773.02,blues
blues.00011.wav,middle,1224.3083314862438,598749.7184288014,2478.8222202034885,2887339.100740741,1.0216117,0.6136028,0.04865552325581395,0.0037508821874260583,0.5953488372093023,-351.5187072753906,135.37876892089844,9.664886474609375,33.11695098876953,-0.5902906060218811,5628.544921875,1324.606689453125,356.6058044433594,285.7325134277344,528.4494018554688,0.007299810923377765,0.006491492405488256,0.8892685678610035,164.0625,84.03201219512195,79.33423,0.57912487,0.16953042,1,-7,263945.06,blues
blues.00011.wav,end,1227.544114834774,413199.7294422395,2616.935183502907,2705933.836315644,0.9583149,0.76804304,0.039616642441860465,0.0010865445340756405,0.5209302325581395,-345.54876708984375,130.916748046875,3.9866631031036377,44.99125289916992,1.28868567943573,5990.544921875,843.3648071289062,392.3696594238281,478.2461853027344,459.376953125,0.007365695695224406,0.007231639829531682,0.98179997229866,159.01442307692307,55.869932432432435,68.7073,0.50607705,0.12430874,1,-5,280376.1,blues
blues.00012.wav,full,1290.7228523068895,250049.25974706517,2586.384360487616,1070111.8805428152,1.2184885,0.49294853,0.06913185710139319,0.0025580863656284587,0.5835913312693498,-280.0103454589844,135.8120574951172,-12.21757984161377,59.67070007324219,0.36677274107933044,4977.9814453125,679.9825439453125,1020.4844970703125,339.64324951171875,340.8443908691406,0.007759378700898172,0.007314308297263222,0.9426409741306438,184.5703125,93.11655405405405,80.80428,0.58671135,0.15639731,5,-5,2479693.2,blues
blues.00012.wav,start,1415.885159330063,321337.7388311399,2768.5689952761627,1089870.921895,1.2437892,0.52038926,0.07906522529069768,0.0032447180740249166,0.5953488372093023,-283.81787109375,126.81291961669922,-16.081953048706055,62.523170471191406,0.8352952003479004,4908.95458984375,926.3051147460938,1033.7535400390625,376.9551696777344,311.6803894042969,0.008759916794619215,0.0076461492403296,0.8728563774745272,181.33223684210526,90.66611842105263,74.06636,0.56632245,0.16130394,5,-5,712039.8,blues
blues.00012.wav,middle,1347.5768961501649,242349.73893680758,2708.9771075581393,942846.262080583,1.2514932,0.48941767,0.07486373546511628,0.0029420374225061483,0.5906976744186047,-269.1068420410156,133.0693817138672,-14.737107276916504,62.170921325683594,0.6067371368408203,4574.59423828125,565.0262451171875,841.58544921875,358.2038269042969,322.14520263671875,0.008088972753859348,0.007839486915375924,0.969157290291973,93.11655405405405,191.40625,80.26896,0.6492934,0.1553771,5,-5,994251.7,blues
blues.00012.wav,end,1125.9663887922543,152017.12478416425,2313.5674055232557,1050883.9225748412,1.1675316,0.492277,0.053470203488372094,0.0010712199316855184,0.5581395348837209,-287.471923828125,147.3053741455078,-7.470139503479004,54.495269775390625,-1.427975058555603,5165.0615234375,350.74041748046875,1100.9122314453125,244.6012725830078,383.2722473144531,0.008175429887218894,0.007951805854135588,0.9726468165994658,187.92613636363637,95.703125,74.30029,0.60743684,0.15461281,10,5,773909.25,blues
blues.00013.wav,full,1266.819519453795,174692.98390667755,2573.5511047552245,1316172.7236301983,1.2451771,0.47665608,0.05142674874226006,0.001368904640749799,0.6269349845201239,-282.00701904296875,125.86326599121094,13.232317924499512,46.536705017089844,5.730514049530029,2185.319580078125,605.0098266601562,669.6069946289062,150.63697814941406,111.71408081054688,0.00636068270240914,0.006083219447092823,0.9563783844757376,107.666015625,71.77734375,100.85131,0.6414832,0.24751692,10,5,2247299.0,blues
blues.00013.wav,start,1265.901628889547,122345.25903324371,2666.6117823401164,1100012.914675129,1.355761,0.36821333,0.04884629360465116,0.0009039232368531131,0.6093023255813953,-279.86578369140625,130.5338134765625,11.589595794677734,47.924320220947266,1.5088887214660645,2031.7352294921875,395.4747314453125,567.8548583984375,153.8203887939453,123.57027435302734,0.006336104540928649,0.006075302600849979,0.9588387567796592,107.666015625,72.27928321678321,100.39994,0.6361445,0.18911786,10,5,507300.94,blues
blues.00013.wav,middle,1227.8639364942976,165701.92041966875,2493.2444585755816,1315429.164721632,1.2408171,0.5974297,0.04729287790697674,0.0013966167031139085,0.6093023255813953,-283.3507995605469,128.6272735595703,15.215266227722168,44.885162353515625,6.560641765594482,2544.429443359375,562.7613525390625,691.7529296875,140.57786560058594,93.4097671508789,0.0067925500855641275,0.006759601963329371,0.9951493736785572,70.79409246575342,105.46875,90.65488,0.6157778,0.24692291,10,5,776650.25,blues
blues.00013.wav,end,1319.4441577362577,240843.83328005963,2563.4527162063955,1465474.2921753922,1.1715852,0.5085041,0.05830759447674418,0.001835705688542582,0.6558139534883721,-285.5130920410156,120.2881088256836,9.228224754333496,48.502288818359375,6.55891752243042,1812.55615234375,807.5054931640625,734.5784301757812,162.03343200683594,108.95682525634766,0.0068072411148131515,0.0061712822820117735,0.9065761264989606,109.95678191489361,73.828125,96.38423,0.6561107,0.27884686,10,5,956064.44,blues
